loan_id,disbursal_month,disbursal_date,segment,city_tier,loan_amount,tenure_months,interest_rate,bureau_risk_score,is_bad_vintage
L3199,2025-10,2025-10-01,Salaried,Tier 2,90554,36,17.19,798,False
L3200,2025-10,2025-10-01,Salaried,Tier 2,105660,48,21.23,641,False
L3201,2025-11,2025-11-01,Salaried,Tier 2,123193,24,19.5,567,False
L3202,2025-11,2025-11-01,Self-Employed,Tier 1,105807,24,12.65,530,False
L3203,2025-11,2025-11-01,Salaried,Tier 1,127273,12,13.68,656,False
L3204,2025-11,2025-11-01,Salaried,Tier 2,67749,48,21.6,548,False
L3205,2025-11,2025-11-01,Salaried,Tier 1,103669,48,15.06,608,False
L3206,2025-11,2025-11-01,Salaried,Tier 2,79144,36,19.15,625,False
L3207,2025-11,2025-11-01,Salaried,Tier 1,61426,48,20.28,618,False
L3208,2025-11,2025-11-01,Salaried,Tier 3,51020,24,19.03,647,False
L3209,2025-11,2025-11-01,Salaried,Tier 3,75089,12,12.95,594,False
L3210,2025-11,2025-11-01,Salaried,Tier 3,94714,48,15.92,740,False
L3211,2025-11,2025-11-01,Self-Employed,Tier 2,95116,12,19.8,624,False
L3212,2025-11,2025-11-01,Self-Employed,Tier 2,91533,12,13.96,646,False
L3213,2025-11,2025-11-01,Salaried,Tier 1,57363,12,15.48,618,False
L3214,2025-11,2025-11-01,Self-Employed,Tier 1,147257,24,17.13,761,False
L3215,2025-11,2025-11-01,Self-Employed,Tier 2,109851,24,16.37,874,False
L3216,2025-11,2025-11-01,Salaried,Tier 1,124152,12,18.18,754,False
L3217,2025-11,2025-11-01,Salaried,Tier 1,87146,12,19.19,552,False
L3218,2025-11,2025-11-01,Self-Employed,Tier 1,105700,24,18.42,699,False
L3219,2025-11,2025-11-01,Salaried,Tier 2,59272,24,16.32,571,False
L3220,2025-11,2025-11-01,Self-Employed,Tier 2,58011,12,11.97,606,False
L3221,2025-11,2025-11-01,Salaried,Tier 2,35428,36,14.6,848,False
L3222,2025-11,2025-11-01,Salaried,Tier 1,71428,36,20.61,855,False
L3223,2025-11,2025-11-01,Self-Employed,Tier 1,58818,12,15.76,601,False
L3224,2025-11,2025-11-01,Self-Employed,Tier 1,98734,48,20.38,748,False
L3225,2025-11,2025-11-01,Self-Employed,Tier 2,76847,36,17.34,735,False
L3226,2025-11,2025-11-01,Self-Employed,Tier 1,74931,24,18.16,723,False
L3227,2025-11,2025-11-01,Self-Employed,Tier 1,104981,24,16.69,614,False
L3228,2025-11,2025-11-01,Salaried,Tier 3,101224,48,13.32,743,False
L3229,2025-11,2025-11-01,Salaried,Tier 1,101659,12,19.1,655,False
L3230,2025-11,2025-11-01,Salaried,Tier 2,131811,48,21.87,609,False
L3231,2025-11,2025-11-01,Self-Employed,Tier 1,38323,12,18.79,660,False
L3232,2025-11,2025-11-01,Self-Employed,Tier 3,103110,24,13.76,667,False
L3233,2025-11,2025-11-01,Salaried,Tier 1,87564,12,16.87,755,False
L3234,2025-11,2025-11-01,Self-Employed,Tier 2,56164,12,20.28,591,False
L3235,2025-11,2025-11-01,Self-Employed,Tier 3,72512,24,13.65,781,False
L3236,2025-11,2025-11-01,Self-Employed,Tier 2,90445,48,16.97,679,False
L3237,2025-11,2025-11-01,Salaried,Tier 3,124039,24,19.58,619,False
L3238,2025-11,2025-11-01,Salaried,Tier 2,74360,24,13.88,568,False
L3239,2025-11,2025-11-01,Self-Employed,Tier 1,126300,12,18.3,705,False
L3240,2025-11,2025-11-01,Salaried,Tier 1,161824,24,20.24,668,False
L3241,2025-11,2025-11-01,Salaried,Tier 1,128996,36,15.14,615,False
L3242,2025-11,2025-11-01,Salaried,Tier 1,86612,48,13.13,657,False
L3243,2025-11,2025-11-01,Salaried,Tier 1,79335,12,13.5,495,False
L3244,2025-11,2025-11-01,Self-Employed,Tier 2,106647,36,11.59,627,False
L3245,2025-11,2025-11-01,Salaried,Tier 1,148906,24,16.72,710,False
L3246,2025-11,2025-11-01,Self-Employed,Tier 1,128118,36,18.98,777,False
L3247,2025-11,2025-11-01,Salaried,Tier 3,82691,48,18.88,611,False
L3248,2025-11,2025-11-01,Salaried,Tier 2,92531,24,21.26,655,False
L3249,2025-11,2025-11-01,Salaried,Tier 2,118489,24,20.47,525,False
L3250,2025-11,2025-11-01,Salaried,Tier 1,91318,36,16.4,548,False
L3251,2025-11,2025-11-01,Self-Employed,Tier 1,71871,36,21.97,538,False
L3252,2025-11,2025-11-01,Self-Employed,Tier 2,69119,48,14.46,713,False
L3253,2025-11,2025-11-01,Salaried,Tier 1,84611,48,21.68,750,False
L3254,2025-11,2025-11-01,Self-Employed,Tier 1,80997,12,20.26,769,False
L3255,2025-11,2025-11-01,Salaried,Tier 2,82885,36,19.03,709,False
L3256,2025-11,2025-11-01,Salaried,Tier 3,81583,12,17.15,746,False
L3257,2025-11,2025-11-01,Self-Employed,Tier 1,77355,48,17.78,794,False
L3258,2025-11,2025-11-01,Salaried,Tier 1,133662,24,17.81,519,False
L3259,2025-11,2025-11-01,Salaried,Tier 1,46091,48,14.16,645,False
L3260,2025-11,2025-11-01,Self-Employed,Tier 1,113137,36,17.03,815,False
L3261,2025-11,2025-11-01,Salaried,Tier 2,84205,48,15.7,501,False
L3262,2025-11,2025-11-01,Self-Employed,Tier 3,133390,24,14.6,643,False
L3263,2025-11,2025-11-01,Salaried,Tier 3,66967,24,21.71,611,False
L3264,2025-11,2025-11-01,Salaried,Tier 1,99418,36,14.06,619,False
L3265,2025-11,2025-11-01,Salaried,Tier 3,74455,12,21.04,631,False
L3266,2025-11,2025-11-01,Salaried,Tier 2,95945,24,13.9,766,False
L3267,2025-11,2025-11-01,Salaried,Tier 2,80171,12,22.0,745,False
L3268,2025-11,2025-11-01,Salaried,Tier 3,75114,12,14.63,651,False
L3269,2025-11,2025-11-01,Self-Employed,Tier 2,22545,24,17.9,578,False
L3270,2025-11,2025-11-01,Salaried,Tier 3,134565,24,13.01,496,False
L3271,2025-11,2025-11-01,Self-Employed,Tier 2,103715,24,14.28,736,False
L3272,2025-11,2025-11-01,Salaried,Tier 2,86698,36,17.35,594,False
L3273,2025-11,2025-11-01,Self-Employed,Tier 2,116359,24,18.58,801,False
L3274,2025-11,2025-11-01,Self-Employed,Tier 1,78416,48,17.7,740,False
L3275,2025-11,2025-11-01,Self-Employed,Tier 1,51755,36,20.45,639,False
L3276,2025-11,2025-11-01,Salaried,Tier 1,174791,24,14.49,802,False
L3277,2025-11,2025-11-01,Self-Employed,Tier 3,82237,48,17.96,635,False
L3278,2025-11,2025-11-01,Salaried,Tier 2,147456,24,20.36,664,False
L3279,2025-11,2025-11-01,Salaried,Tier 2,98644,12,16.4,566,False
L3280,2025-11,2025-11-01,Salaried,Tier 3,27685,36,13.27,609,False
L3281,2025-11,2025-11-01,Self-Employed,Tier 1,86994,36,15.59,699,False
L3282,2025-11,2025-11-01,Self-Employed,Tier 1,83868,24,16.48,776,False
L3283,2025-11,2025-11-01,Salaried,Tier 2,78285,24,20.89,799,False
L3284,2025-11,2025-11-01,Salaried,Tier 1,68229,36,19.76,582,False
L3285,2025-11,2025-11-01,Salaried,Tier 1,139360,48,15.69,658,False
L3286,2025-11,2025-11-01,Salaried,Tier 2,47941,24,13.48,642,False
L3287,2025-11,2025-11-01,Salaried,Tier 1,97333,36,13.67,671,False
L3288,2025-11,2025-11-01,Salaried,Tier 1,82725,48,20.65,585,False
L3289,2025-11,2025-11-01,Salaried,Tier 1,128102,48,18.2,796,False
L3290,2025-11,2025-11-01,Salaried,Tier 1,113885,24,14.11,518,False
L3291,2025-11,2025-11-01,Salaried,Tier 1,35500,12,12.51,751,False
L3292,2025-11,2025-11-01,Salaried,Tier 3,79669,24,16.65,590,False
L3293,2025-11,2025-11-01,Salaried,Tier 2,68660,12,17.08,733,False
L3294,2025-11,2025-11-01,Self-Employed,Tier 1,66001,12,15.76,601,False
L3295,2025-11,2025-11-01,Salaried,Tier 2,60848,12,20.1,599,False
L3296,2025-11,2025-11-01,Self-Employed,Tier 3,52647,48,17.6,722,False
L3297,2025-11,2025-11-01,Self-Employed,Tier 3,89105,24,15.58,727,False
L3298,2025-11,2025-11-01,Self-Employed,Tier 1,121570,48,19.96,449,False
L3299,2025-11,2025-11-01,Salaried,Tier 1,99920,24,20.08,571,False
L3300,2025-11,2025-11-01,Salaried,Tier 1,137371,48,15.67,564,False
L3301,2025-11,2025-11-01,Salaried,Tier 1,65991,24,20.86,678,False
L3302,2025-11,2025-11-01,Salaried,Tier 3,173456,24,15.65,751,False
L3303,2025-11,2025-11-01,Self-Employed,Tier 3,85828,12,11.8,793,False
L3304,2025-11,2025-11-01,Self-Employed,Tier 3,81687,36,12.88,673,False
L3305,2025-11,2025-11-01,Self-Employed,Tier 2,55020,36,19.8,689,False
L3306,2025-11,2025-11-01,Salaried,Tier 1,56249,48,12.26,710,False
L3307,2025-11,2025-11-01,Self-Employed,Tier 2,39834,36,21.09,607,False
L3308,2025-11,2025-11-01,Self-Employed,Tier 1,90156,24,14.2,492,False
L3309,2025-11,2025-11-01,Salaried,Tier 2,69211,12,18.37,772,False
L3310,2025-11,2025-11-01,Salaried,Tier 1,62926,36,16.6,592,False
L3311,2025-11,2025-11-01,Salaried,Tier 2,81706,24,13.05,639,False
L3312,2025-11,2025-11-01,Salaried,Tier 1,88749,12,20.32,649,False
L3313,2025-11,2025-11-01,Salaried,Tier 3,144922,36,15.4,724,False
L3314,2025-11,2025-11-01,Salaried,Tier 1,143913,12,16.92,695,False
L3315,2025-11,2025-11-01,Salaried,Tier 3,106900,24,13.58,640,False
L3316,2025-11,2025-11-01,Salaried,Tier 1,138358,12,19.23,693,False
L3317,2025-11,2025-11-01,Self-Employed,Tier 1,72159,24,15.87,641,False
L3318,2025-11,2025-11-01,Self-Employed,Tier 2,90751,12,12.24,672,False
L3319,2025-11,2025-11-01,Self-Employed,Tier 2,106668,12,14.5,591,False
L3320,2025-11,2025-11-01,Self-Employed,Tier 2,130875,24,21.14,564,False
L3321,2025-11,2025-11-01,Salaried,Tier 1,118248,36,18.88,686,False
L3322,2025-11,2025-11-01,Salaried,Tier 1,78271,24,12.34,697,False
L3323,2025-11,2025-11-01,Salaried,Tier 2,50829,12,19.73,602,False
L3324,2025-11,2025-11-01,Self-Employed,Tier 2,45489,36,21.27,654,False
L3325,2025-11,2025-11-01,Self-Employed,Tier 2,96501,24,19.31,552,False
L3326,2025-11,2025-11-01,Self-Employed,Tier 2,137125,12,11.6,542,False
L3327,2025-11,2025-11-01,Salaried,Tier 1,75495,48,17.28,741,False
L3328,2025-11,2025-11-01,Self-Employed,Tier 2,116059,12,17.73,846,False
L3329,2025-11,2025-11-01,Salaried,Tier 1,83259,12,17.31,776,False
L3330,2025-11,2025-11-01,Salaried,Tier 1,90182,36,18.35,759,False
L3331,2025-11,2025-11-01,Salaried,Tier 2,84010,36,19.11,747,False
L3332,2025-11,2025-11-01,Self-Employed,Tier 3,93579,12,19.61,699,False
L3333,2025-11,2025-11-01,Salaried,Tier 1,72842,12,17.72,753,False
L3334,2025-11,2025-11-01,Salaried,Tier 2,52241,24,12.18,684,False
L3335,2025-11,2025-11-01,Salaried,Tier 1,90980,24,14.87,682,False
L3336,2025-11,2025-11-01,Salaried,Tier 2,87524,24,12.92,687,False
L3337,2025-11,2025-11-01,Salaried,Tier 1,70340,24,12.55,697,False
L3338,2025-11,2025-11-01,Self-Employed,Tier 1,133008,36,18.36,780,False
L3339,2025-11,2025-11-01,Salaried,Tier 2,47883,12,17.4,720,False
L3340,2025-11,2025-11-01,Salaried,Tier 2,95624,24,21.64,662,False
L3341,2025-11,2025-11-01,Salaried,Tier 2,104730,48,13.41,709,False
L3342,2025-11,2025-11-01,Salaried,Tier 1,37007,36,15.15,699,False
L3343,2025-11,2025-11-01,Self-Employed,Tier 1,126622,36,15.52,836,False
L3344,2025-11,2025-11-01,Self-Employed,Tier 1,59889,36,13.75,712,False
L3345,2025-11,2025-11-01,Salaried,Tier 2,64451,12,13.37,766,False
L3346,2025-11,2025-11-01,Salaried,Tier 3,33260,48,18.79,728,False
L3347,2025-11,2025-11-01,Self-Employed,Tier 2,99449,48,20.18,736,False
L3348,2025-11,2025-11-01,Salaried,Tier 1,117552,36,12.66,556,False
L3349,2025-11,2025-11-01,Self-Employed,Tier 2,95410,12,11.97,559,False
L3350,2025-11,2025-11-01,Self-Employed,Tier 1,50990,12,18.46,668,False
L3351,2025-11,2025-11-01,Salaried,Tier 2,131251,48,14.21,577,False
L3352,2025-11,2025-11-01,Salaried,Tier 1,139064,24,15.86,676,False
L3353,2025-11,2025-11-01,Salaried,Tier 2,58843,48,13.09,780,False
L3354,2025-11,2025-11-01,Salaried,Tier 1,99912,24,17.14,729,False
L3355,2025-11,2025-11-01,Salaried,Tier 2,132509,12,21.72,788,False
L3356,2025-11,2025-11-01,Salaried,Tier 3,96981,24,20.24,649,False
L3357,2025-11,2025-11-01,Self-Employed,Tier 2,79148,12,14.99,696,False
L3358,2025-11,2025-11-01,Self-Employed,Tier 1,63434,48,19.63,647,False
L3359,2025-11,2025-11-01,Salaried,Tier 2,78967,24,20.2,748,False
L3360,2025-11,2025-11-01,Salaried,Tier 3,98451,12,15.15,685,False
L3361,2025-11,2025-11-01,Salaried,Tier 1,104515,12,20.61,676,False
L3362,2025-11,2025-11-01,Salaried,Tier 1,15000,24,12.54,651,False
L3363,2025-11,2025-11-01,Salaried,Tier 1,113484,12,13.83,763,False
L3364,2025-11,2025-11-01,Salaried,Tier 2,51107,36,20.58,610,False
L3365,2025-11,2025-11-01,Self-Employed,Tier 1,109256,24,17.01,645,False
L3366,2025-11,2025-11-01,Salaried,Tier 2,119552,48,18.87,711,False
L3367,2025-11,2025-11-01,Self-Employed,Tier 1,168053,12,17.79,875,False
L3368,2025-11,2025-11-01,Self-Employed,Tier 2,59189,12,18.9,785,False
L3369,2025-11,2025-11-01,Salaried,Tier 3,87171,48,20.77,696,False
L3370,2025-11,2025-11-01,Salaried,Tier 1,79346,48,11.92,659,False
L3371,2025-11,2025-11-01,Self-Employed,Tier 1,88036,48,21.53,784,False
L3372,2025-11,2025-11-01,Salaried,Tier 1,70651,48,12.36,758,False
L3373,2025-11,2025-11-01,Salaried,Tier 3,128500,48,13.87,670,False
L3374,2025-11,2025-11-01,Salaried,Tier 3,69953,24,16.75,490,False
L3375,2025-11,2025-11-01,Salaried,Tier 1,55948,36,16.82,632,False
L3376,2025-11,2025-11-01,Salaried,Tier 2,65885,48,18.18,611,False
L3377,2025-11,2025-11-01,Self-Employed,Tier 2,146104,24,15.23,635,False
L3378,2025-11,2025-11-01,Self-Employed,Tier 2,71103,12,19.69,561,False
L3379,2025-11,2025-11-01,Self-Employed,Tier 3,90014,24,11.95,662,False
L3380,2025-11,2025-11-01,Salaried,Tier 1,36522,12,18.36,512,False
L3381,2025-11,2025-11-01,Salaried,Tier 1,70653,48,20.1,614,False
L3382,2025-11,2025-11-01,Salaried,Tier 2,102600,48,20.72,696,False
L3383,2025-11,2025-11-01,Salaried,Tier 1,91591,48,20.33,662,False
L3384,2025-11,2025-11-01,Self-Employed,Tier 1,76301,36,13.1,760,False
L3385,2025-11,2025-11-01,Salaried,Tier 1,80982,36,20.0,639,False
L3386,2025-11,2025-11-01,Self-Employed,Tier 2,89719,36,14.91,629,False
L3387,2025-11,2025-11-01,Salaried,Tier 1,51447,48,18.81,651,False
L3388,2025-11,2025-11-01,Self-Employed,Tier 2,70878,24,14.95,751,False
L3389,2025-11,2025-11-01,Self-Employed,Tier 3,117203,24,13.32,716,False
L3390,2025-11,2025-11-01,Salaried,Tier 2,75592,48,20.69,805,False
L3391,2025-11,2025-11-01,Self-Employed,Tier 2,114174,48,12.5,683,False
L3392,2025-11,2025-11-01,Self-Employed,Tier 2,49049,36,17.65,677,False
L3393,2025-11,2025-11-01,Salaried,Tier 1,100480,36,21.16,710,False
L3394,2025-11,2025-11-01,Salaried,Tier 2,109467,48,12.42,732,False
L3395,2025-11,2025-11-01,Self-Employed,Tier 2,113693,12,21.83,684,False
L3396,2025-11,2025-11-01,Salaried,Tier 2,108472,24,19.79,652,False
L3397,2025-11,2025-11-01,Salaried,Tier 1,93359,48,18.64,638,False
L3398,2025-11,2025-11-01,Salaried,Tier 2,97463,12,17.94,600,False
L3399,2025-11,2025-11-01,Self-Employed,Tier 2,100290,24,17.35,687,False
L3400,2025-11,2025-11-01,Salaried,Tier 1,158854,36,19.58,668,False
L3401,2025-11,2025-11-01,Self-Employed,Tier 1,64156,48,15.05,688,False
L3402,2025-11,2025-11-01,Salaried,Tier 1,76867,36,19.05,691,False
L3403,2025-11,2025-11-01,Salaried,Tier 2,51651,12,14.11,576,False
L3404,2025-11,2025-11-01,Self-Employed,Tier 2,82811,12,13.28,659,False
L3405,2025-11,2025-11-01,Salaried,Tier 3,47108,24,17.82,552,False
L3406,2025-11,2025-11-01,Self-Employed,Tier 1,100907,12,17.64,771,False
L3407,2025-11,2025-11-01,Salaried,Tier 3,80838,24,12.31,770,False
L3408,2025-11,2025-11-01,Self-Employed,Tier 1,119269,12,17.4,661,False
L3409,2025-11,2025-11-01,Salaried,Tier 1,85225,12,19.03,615,False
L3410,2025-11,2025-11-01,Salaried,Tier 1,74677,24,13.8,580,False
L3411,2025-11,2025-11-01,Salaried,Tier 2,131266,24,18.2,629,False
L3412,2025-11,2025-11-01,Self-Employed,Tier 2,87479,12,16.42,664,False
L3413,2025-11,2025-11-01,Self-Employed,Tier 1,95526,12,20.35,734,False
L3414,2025-11,2025-11-01,Salaried,Tier 1,119914,48,16.7,649,False
L3415,2025-11,2025-11-01,Salaried,Tier 3,132698,12,14.75,650,False
L3416,2025-11,2025-11-01,Salaried,Tier 2,106576,36,15.29,436,False
L3417,2025-11,2025-11-01,Self-Employed,Tier 2,101136,48,18.23,681,False
L3418,2025-11,2025-11-01,Self-Employed,Tier 2,47163,48,20.61,721,False
L3419,2025-11,2025-11-01,Salaried,Tier 1,53239,48,20.39,714,False
L3420,2025-11,2025-11-01,Salaried,Tier 2,123713,48,18.37,751,False
L3421,2025-12,2025-12-01,Salaried,Tier 1,107653,24,17.49,719,False
L3422,2025-12,2025-12-01,Salaried,Tier 2,82846,48,19.08,596,False
L3423,2025-12,2025-12-01,Salaried,Tier 2,84331,24,15.15,794,False
L3424,2025-12,2025-12-01,Self-Employed,Tier 1,32287,48,21.38,568,False
L3425,2025-12,2025-12-01,Salaried,Tier 3,51637,48,13.27,569,False
L3426,2025-12,2025-12-01,Salaried,Tier 1,75036,24,16.36,631,False
L3427,2025-12,2025-12-01,Salaried,Tier 2,100526,24,20.4,569,False
L3428,2025-12,2025-12-01,Salaried,Tier 3,100986,36,20.27,750,False
L3429,2025-12,2025-12-01,Self-Employed,Tier 3,75735,48,11.68,620,False
L3430,2025-12,2025-12-01,Salaried,Tier 1,49742,24,16.9,684,False
L3431,2025-12,2025-12-01,Self-Employed,Tier 1,104164,48,13.81,761,False
L3432,2025-12,2025-12-01,Salaried,Tier 1,80876,36,15.14,738,False
L3433,2025-12,2025-12-01,Salaried,Tier 3,129490,24,20.25,418,False
L3434,2025-12,2025-12-01,Salaried,Tier 2,60519,36,13.5,626,False
L3435,2025-12,2025-12-01,Self-Employed,Tier 2,72409,24,14.8,606,False
L3436,2025-12,2025-12-01,Salaried,Tier 2,116638,24,15.01,653,False
L3437,2025-12,2025-12-01,Self-Employed,Tier 2,95582,48,21.48,796,False
L3438,2025-12,2025-12-01,Salaried,Tier 1,98755,24,18.62,726,False
L3439,2025-12,2025-12-01,Self-Employed,Tier 1,70780,12,16.65,778,False
L3440,2025-12,2025-12-01,Salaried,Tier 1,80060,24,20.69,715,False
L3441,2025-12,2025-12-01,Salaried,Tier 2,107096,48,12.73,619,False
L3442,2025-12,2025-12-01,Salaried,Tier 1,55372,24,19.79,778,False
L3443,2025-12,2025-12-01,Salaried,Tier 1,122898,36,15.62,641,False
L3444,2025-12,2025-12-01,Self-Employed,Tier 3,47606,48,15.52,748,False
L3445,2025-12,2025-12-01,Salaried,Tier 2,159990,12,18.52,796,False
L3446,2025-12,2025-12-01,Salaried,Tier 1,127584,24,15.79,643,False
L3447,2025-12,2025-12-01,Salaried,Tier 2,99984,24,16.1,508,False
L3448,2025-12,2025-12-01,Salaried,Tier 3,76410,12,12.5,797,False
L3449,2025-12,2025-12-01,Salaried,Tier 1,109898,24,17.12,900,False
L3450,2025-12,2025-12-01,Salaried,Tier 1,92330,12,17.19,724,False
L3451,2025-12,2025-12-01,Salaried,Tier 1,114127,12,18.39,653,False
L3452,2025-12,2025-12-01,Self-Employed,Tier 1,99269,12,13.58,781,False
L3453,2025-12,2025-12-01,Salaried,Tier 2,134817,24,20.18,650,False
L3454,2025-12,2025-12-01,Self-Employed,Tier 2,117710,24,11.68,574,False
L3455,2025-12,2025-12-01,Salaried,Tier 3,72311,48,18.98,491,False
L3456,2025-12,2025-12-01,Salaried,Tier 1,110246,36,16.9,685,False
L3457,2025-12,2025-12-01,Self-Employed,Tier 2,124408,24,21.67,674,False
L3458,2025-12,2025-12-01,Self-Employed,Tier 1,80831,48,19.27,591,False
L3459,2025-12,2025-12-01,Salaried,Tier 1,87555,12,19.0,750,False
L3460,2025-12,2025-12-01,Salaried,Tier 1,44487,12,13.46,700,False
L3461,2025-12,2025-12-01,Salaried,Tier 2,93042,24,17.99,612,False
L3462,2025-12,2025-12-01,Salaried,Tier 1,70124,36,16.76,706,False
L3463,2025-12,2025-12-01,Salaried,Tier 2,33968,48,19.41,501,False
L3464,2025-12,2025-12-01,Salaried,Tier 2,103118,12,14.43,720,False
L3465,2025-12,2025-12-01,Salaried,Tier 1,148557,48,14.62,687,False
L3466,2025-12,2025-12-01,Self-Employed,Tier 2,53947,48,18.87,759,False
L3467,2025-12,2025-12-01,Salaried,Tier 1,69969,48,20.81,728,False
L3468,2025-12,2025-12-01,Self-Employed,Tier 2,72210,12,19.76,551,False
L3469,2025-12,2025-12-01,Salaried,Tier 3,40163,36,19.0,819,False
L3470,2025-12,2025-12-01,Self-Employed,Tier 1,90163,12,16.79,768,False
L3471,2025-12,2025-12-01,Self-Employed,Tier 2,75287,24,14.84,750,False
L3472,2025-12,2025-12-01,Salaried,Tier 1,64263,36,15.91,781,False
L3473,2025-12,2025-12-01,Salaried,Tier 1,133016,12,13.59,617,False
L3474,2025-12,2025-12-01,Self-Employed,Tier 1,38867,12,17.58,774,False
L3475,2025-12,2025-12-01,Salaried,Tier 1,85370,48,14.43,766,False
L3476,2025-12,2025-12-01,Salaried,Tier 1,67105,48,19.8,690,False
L3477,2025-12,2025-12-01,Salaried,Tier 1,53233,12,21.15,692,False
L3478,2025-12,2025-12-01,Salaried,Tier 1,57213,36,19.01,631,False
L3479,2025-12,2025-12-01,Self-Employed,Tier 2,74419,48,12.7,680,False
L3480,2025-12,2025-12-01,Self-Employed,Tier 1,83187,48,12.74,729,False
L3481,2025-12,2025-12-01,Self-Employed,Tier 1,92850,48,17.68,835,False
L3482,2025-12,2025-12-01,Salaried,Tier 1,103315,12,21.33,540,False
L3483,2025-12,2025-12-01,Salaried,Tier 1,58914,12,21.04,663,False
L3484,2025-12,2025-12-01,Salaried,Tier 3,110175,48,20.31,702,False
L3485,2025-12,2025-12-01,Salaried,Tier 2,47066,12,21.57,673,False
L3486,2025-12,2025-12-01,Self-Employed,Tier 3,90694,12,16.25,755,False
L3487,2025-12,2025-12-01,Salaried,Tier 2,102178,36,15.93,634,False
L3488,2025-12,2025-12-01,Self-Employed,Tier 1,97503,48,15.58,653,False
L3489,2025-12,2025-12-01,Salaried,Tier 2,129687,36,20.56,630,False
L3490,2025-12,2025-12-01,Self-Employed,Tier 3,104259,12,13.69,652,False
L3491,2025-12,2025-12-01,Salaried,Tier 1,140125,12,15.29,878,False
L3492,2025-12,2025-12-01,Salaried,Tier 1,143155,24,15.43,466,False
L3493,2025-12,2025-12-01,Self-Employed,Tier 2,109367,36,17.38,743,False
L3494,2025-12,2025-12-01,Salaried,Tier 2,48480,12,19.46,700,False
L3495,2025-12,2025-12-01,Self-Employed,Tier 1,94003,48,13.11,650,False
L3496,2025-12,2025-12-01,Self-Employed,Tier 1,86680,36,13.8,751,False
L3497,2025-12,2025-12-01,Salaried,Tier 2,46682,12,17.84,681,False
L3498,2025-12,2025-12-01,Self-Employed,Tier 1,114989,12,13.52,727,False
L3499,2025-12,2025-12-01,Self-Employed,Tier 1,81181,48,14.8,698,False
L3500,2025-12,2025-12-01,Salaried,Tier 2,94753,12,21.45,670,False
L3501,2025-12,2025-12-01,Salaried,Tier 3,126966,48,12.4,719,False
L3502,2025-12,2025-12-01,Salaried,Tier 3,107530,12,13.0,593,False
L3503,2025-12,2025-12-01,Salaried,Tier 1,122869,36,17.17,678,False
L3504,2025-12,2025-12-01,Salaried,Tier 2,122797,24,16.1,666,False
L3505,2025-12,2025-12-01,Salaried,Tier 1,84156,24,19.92,652,False
L3506,2025-12,2025-12-01,Self-Employed,Tier 2,21709,36,21.3,660,False
L3507,2025-12,2025-12-01,Salaried,Tier 2,72108,48,20.97,682,False
L3508,2025-12,2025-12-01,Salaried,Tier 3,121652,48,12.75,698,False
L3509,2025-12,2025-12-01,Salaried,Tier 1,80062,24,17.48,705,False
L3510,2025-12,2025-12-01,Salaried,Tier 1,96615,12,17.72,625,False
L3511,2025-12,2025-12-01,Salaried,Tier 1,147347,48,12.54,739,False
L3512,2025-12,2025-12-01,Self-Employed,Tier 1,101891,24,20.77,641,False
L3513,2025-12,2025-12-01,Salaried,Tier 1,56887,24,12.23,703,False
L3514,2025-12,2025-12-01,Salaried,Tier 2,99320,24,18.54,664,False
L3515,2025-12,2025-12-01,Self-Employed,Tier 1,131693,24,12.67,855,False
L3516,2025-12,2025-12-01,Salaried,Tier 1,108891,24,16.42,569,False
L3517,2025-12,2025-12-01,Self-Employed,Tier 1,78722,12,15.74,703,False
