loan_id,disbursal_month,snapshot_month,mob,dpd_bucket
L2084,2025-05,2026-05,12,Current
L2084,2025-05,2026-06,13,Current
L2085,2025-05,2025-06,1,Current
L2085,2025-05,2025-07,2,Current
L2085,2025-05,2025-08,3,Current
L2085,2025-05,2025-09,4,Current
L2085,2025-05,2025-10,5,30 DPD
L2085,2025-05,2025-11,6,30 DPD
L2085,2025-05,2025-12,7,Current
L2085,2025-05,2026-01,8,Current
L2085,2025-05,2026-02,9,Current
L2085,2025-05,2026-03,10,Current
L2085,2025-05,2026-04,11,Current
L2085,2025-05,2026-05,12,30 DPD
L2085,2025-05,2026-06,13,Current
L2086,2025-05,2025-06,1,Current
L2086,2025-05,2025-07,2,Current
L2086,2025-05,2025-08,3,Current
L2086,2025-05,2025-09,4,Current
L2086,2025-05,2025-10,5,Current
L2086,2025-05,2025-11,6,Current
L2086,2025-05,2025-12,7,Current
L2086,2025-05,2026-01,8,Current
L2086,2025-05,2026-02,9,Current
L2086,2025-05,2026-03,10,Current
L2086,2025-05,2026-04,11,Current
L2086,2025-05,2026-05,12,Current
L2086,2025-05,2026-06,13,Current
L2087,2025-05,2025-06,1,Current
L2087,2025-05,2025-07,2,Current
L2087,2025-05,2025-08,3,Current
L2087,2025-05,2025-09,4,Current
L2087,2025-05,2025-10,5,Current
L2087,2025-05,2025-11,6,Current
L2087,2025-05,2025-12,7,Current
L2087,2025-05,2026-01,8,Current
L2087,2025-05,2026-02,9,Current
L2087,2025-05,2026-03,10,Current
L2087,2025-05,2026-04,11,Current
L2087,2025-05,2026-05,12,Current
L2087,2025-05,2026-06,13,Current
L2088,2025-05,2025-06,1,Current
L2088,2025-05,2025-07,2,Current
L2088,2025-05,2025-08,3,Current
L2088,2025-05,2025-09,4,Current
L2088,2025-05,2025-10,5,Current
L2088,2025-05,2025-11,6,Current
L2088,2025-05,2025-12,7,Current
L2088,2025-05,2026-01,8,Current
L2088,2025-05,2026-02,9,Current
L2088,2025-05,2026-03,10,Current
L2088,2025-05,2026-04,11,Current
L2088,2025-05,2026-05,12,Current
L2088,2025-05,2026-06,13,Current
L2089,2025-05,2025-06,1,Current
L2089,2025-05,2025-07,2,Current
L2089,2025-05,2025-08,3,Current
L2089,2025-05,2025-09,4,Current
L2089,2025-05,2025-10,5,Current
L2089,2025-05,2025-11,6,Current
L2089,2025-05,2025-12,7,Current
L2089,2025-05,2026-01,8,Current
L2089,2025-05,2026-02,9,Current
L2089,2025-05,2026-03,10,Current
L2089,2025-05,2026-04,11,Current
L2089,2025-05,2026-05,12,Current
L2089,2025-05,2026-06,13,Current
L2090,2025-05,2025-06,1,Current
L2090,2025-05,2025-07,2,Current
L2090,2025-05,2025-08,3,Current
L2090,2025-05,2025-09,4,Current
L2090,2025-05,2025-10,5,Current
L2090,2025-05,2025-11,6,Current
L2090,2025-05,2025-12,7,Current
L2090,2025-05,2026-01,8,Current
L2090,2025-05,2026-02,9,Current
L2090,2025-05,2026-03,10,Current
L2090,2025-05,2026-04,11,Current
L2090,2025-05,2026-05,12,Current
L2090,2025-05,2026-06,13,Current
L2091,2025-05,2025-06,1,Current
L2091,2025-05,2025-07,2,30 DPD
L2091,2025-05,2025-08,3,30 DPD
L2091,2025-05,2025-09,4,30 DPD
L2091,2025-05,2025-10,5,60 DPD
L2091,2025-05,2025-11,6,90 DPD
L2091,2025-05,2025-12,7,90 DPD
L2091,2025-05,2026-01,8,90 DPD
L2091,2025-05,2026-02,9,90 DPD
L2091,2025-05,2026-03,10,NPA
L2091,2025-05,2026-04,11,NPA
L2091,2025-05,2026-05,12,NPA
L2091,2025-05,2026-06,13,NPA
L2092,2025-05,2025-06,1,Current
L2092,2025-05,2025-07,2,Current
L2092,2025-05,2025-08,3,Current
L2092,2025-05,2025-09,4,Current
L2092,2025-05,2025-10,5,Current
L2092,2025-05,2025-11,6,Current
L2092,2025-05,2025-12,7,Current
L2092,2025-05,2026-01,8,Current
L2092,2025-05,2026-02,9,Current
L2092,2025-05,2026-03,10,Current
L2092,2025-05,2026-04,11,Current
L2092,2025-05,2026-05,12,Current
L2092,2025-05,2026-06,13,Current
L2093,2025-05,2025-06,1,Current
L2093,2025-05,2025-07,2,Current
L2093,2025-05,2025-08,3,Current
L2093,2025-05,2025-09,4,Current
L2093,2025-05,2025-10,5,Current
L2093,2025-05,2025-11,6,Current
L2093,2025-05,2025-12,7,Current
L2093,2025-05,2026-01,8,Current
L2093,2025-05,2026-02,9,Current
L2093,2025-05,2026-03,10,Current
L2093,2025-05,2026-04,11,Current
L2093,2025-05,2026-05,12,Current
L2093,2025-05,2026-06,13,Current
L2094,2025-05,2025-06,1,Current
L2094,2025-05,2025-07,2,Current
L2094,2025-05,2025-08,3,Current
L2094,2025-05,2025-09,4,Current
L2094,2025-05,2025-10,5,Current
L2094,2025-05,2025-11,6,Current
L2094,2025-05,2025-12,7,Current
L2094,2025-05,2026-01,8,Current
L2094,2025-05,2026-02,9,Current
L2094,2025-05,2026-03,10,Current
L2094,2025-05,2026-04,11,Current
L2094,2025-05,2026-05,12,Current
L2094,2025-05,2026-06,13,Current
L2095,2025-05,2025-06,1,Current
L2095,2025-05,2025-07,2,Current
L2095,2025-05,2025-08,3,Current
L2095,2025-05,2025-09,4,Current
L2095,2025-05,2025-10,5,Current
L2095,2025-05,2025-11,6,Current
L2095,2025-05,2025-12,7,Current
L2095,2025-05,2026-01,8,Current
L2095,2025-05,2026-02,9,Current
L2095,2025-05,2026-03,10,Current
L2095,2025-05,2026-04,11,Current
L2095,2025-05,2026-05,12,30 DPD
L2095,2025-05,2026-06,13,Current
L2096,2025-05,2025-06,1,Current
L2096,2025-05,2025-07,2,Current
L2096,2025-05,2025-08,3,Current
L2096,2025-05,2025-09,4,Current
L2096,2025-05,2025-10,5,Current
L2096,2025-05,2025-11,6,Current
L2096,2025-05,2025-12,7,Current
L2096,2025-05,2026-01,8,Current
L2096,2025-05,2026-02,9,Current
L2096,2025-05,2026-03,10,Current
L2096,2025-05,2026-04,11,Current
L2096,2025-05,2026-05,12,Current
L2096,2025-05,2026-06,13,Current
L2097,2025-05,2025-06,1,Current
L2097,2025-05,2025-07,2,Current
L2097,2025-05,2025-08,3,Current
L2097,2025-05,2025-09,4,Current
L2097,2025-05,2025-10,5,Current
L2097,2025-05,2025-11,6,Current
L2097,2025-05,2025-12,7,Current
L2097,2025-05,2026-01,8,Current
L2097,2025-05,2026-02,9,Current
L2097,2025-05,2026-03,10,Current
L2097,2025-05,2026-04,11,Current
L2097,2025-05,2026-05,12,Current
L2097,2025-05,2026-06,13,Current
L2098,2025-05,2025-06,1,Current
L2098,2025-05,2025-07,2,Current
L2098,2025-05,2025-08,3,Current
L2098,2025-05,2025-09,4,Current
L2098,2025-05,2025-10,5,Current
L2098,2025-05,2025-11,6,Current
L2098,2025-05,2025-12,7,Current
L2098,2025-05,2026-01,8,Current
L2098,2025-05,2026-02,9,Current
L2098,2025-05,2026-03,10,Current
L2098,2025-05,2026-04,11,Current
L2098,2025-05,2026-05,12,Current
L2098,2025-05,2026-06,13,Current
L2099,2025-05,2025-06,1,Current
L2099,2025-05,2025-07,2,Current
L2099,2025-05,2025-08,3,Current
L2099,2025-05,2025-09,4,Current
L2099,2025-05,2025-10,5,30 DPD
L2099,2025-05,2025-11,6,30 DPD
L2099,2025-05,2025-12,7,60 DPD
L2099,2025-05,2026-01,8,90 DPD
L2099,2025-05,2026-02,9,NPA
L2099,2025-05,2026-03,10,NPA
L2099,2025-05,2026-04,11,NPA
L2099,2025-05,2026-05,12,NPA
L2099,2025-05,2026-06,13,NPA
L2100,2025-05,2025-06,1,Current
L2100,2025-05,2025-07,2,Current
L2100,2025-05,2025-08,3,Current
L2100,2025-05,2025-09,4,Current
L2100,2025-05,2025-10,5,Current
L2100,2025-05,2025-11,6,Current
L2100,2025-05,2025-12,7,Current
L2100,2025-05,2026-01,8,Current
L2100,2025-05,2026-02,9,Current
L2100,2025-05,2026-03,10,Current
L2100,2025-05,2026-04,11,Current
L2100,2025-05,2026-05,12,Current
L2100,2025-05,2026-06,13,Current
L2101,2025-06,2025-07,1,Current
L2101,2025-06,2025-08,2,Current
L2101,2025-06,2025-09,3,Current
L2101,2025-06,2025-10,4,Current
L2101,2025-06,2025-11,5,Current
L2101,2025-06,2025-12,6,Current
L2101,2025-06,2026-01,7,Current
L2101,2025-06,2026-02,8,Current
L2101,2025-06,2026-03,9,Current
L2101,2025-06,2026-04,10,Current
L2101,2025-06,2026-05,11,Current
L2101,2025-06,2026-06,12,30 DPD
L2102,2025-06,2025-07,1,Current
L2102,2025-06,2025-08,2,30 DPD
L2102,2025-06,2025-09,3,30 DPD
L2102,2025-06,2025-10,4,60 DPD
L2102,2025-06,2025-11,5,Current
L2102,2025-06,2025-12,6,Current
L2102,2025-06,2026-01,7,Current
L2102,2025-06,2026-02,8,Current
L2102,2025-06,2026-03,9,Current
L2102,2025-06,2026-04,10,Current
L2102,2025-06,2026-05,11,Current
L2102,2025-06,2026-06,12,Current
L2103,2025-06,2025-07,1,Current
L2103,2025-06,2025-08,2,Current
L2103,2025-06,2025-09,3,Current
L2103,2025-06,2025-10,4,Current
L2103,2025-06,2025-11,5,Current
L2103,2025-06,2025-12,6,Current
L2103,2025-06,2026-01,7,Current
L2103,2025-06,2026-02,8,Current
L2103,2025-06,2026-03,9,Current
L2103,2025-06,2026-04,10,Current
L2103,2025-06,2026-05,11,Current
L2103,2025-06,2026-06,12,Current
L2104,2025-06,2025-07,1,Current
L2104,2025-06,2025-08,2,30 DPD
L2104,2025-06,2025-09,3,Current
L2104,2025-06,2025-10,4,Current
L2104,2025-06,2025-11,5,Current
L2104,2025-06,2025-12,6,Current
L2104,2025-06,2026-01,7,Current
L2104,2025-06,2026-02,8,Current
L2104,2025-06,2026-03,9,Current
L2104,2025-06,2026-04,10,Current
L2104,2025-06,2026-05,11,Current
L2104,2025-06,2026-06,12,Current
L2105,2025-06,2025-07,1,Current
L2105,2025-06,2025-08,2,Current
L2105,2025-06,2025-09,3,30 DPD
L2105,2025-06,2025-10,4,30 DPD
L2105,2025-06,2025-11,5,30 DPD
L2105,2025-06,2025-12,6,30 DPD
L2105,2025-06,2026-01,7,Current
L2105,2025-06,2026-02,8,Current
L2105,2025-06,2026-03,9,Current
L2105,2025-06,2026-04,10,Current
L2105,2025-06,2026-05,11,Current
L2105,2025-06,2026-06,12,Current
L2106,2025-06,2025-07,1,Current
L2106,2025-06,2025-08,2,Current
L2106,2025-06,2025-09,3,Current
L2106,2025-06,2025-10,4,Current
L2106,2025-06,2025-11,5,Current
L2106,2025-06,2025-12,6,Current
L2106,2025-06,2026-01,7,Current
L2106,2025-06,2026-02,8,Current
L2106,2025-06,2026-03,9,Current
L2106,2025-06,2026-04,10,Current
L2106,2025-06,2026-05,11,Current
L2106,2025-06,2026-06,12,Current
L2107,2025-06,2025-07,1,30 DPD
L2107,2025-06,2025-08,2,30 DPD
L2107,2025-06,2025-09,3,60 DPD
L2107,2025-06,2025-10,4,60 DPD
L2107,2025-06,2025-11,5,60 DPD
L2107,2025-06,2025-12,6,60 DPD
L2107,2025-06,2026-01,7,60 DPD
L2107,2025-06,2026-02,8,60 DPD
L2107,2025-06,2026-03,9,Current
L2107,2025-06,2026-04,10,Current
L2107,2025-06,2026-05,11,Current
L2107,2025-06,2026-06,12,Current
L2108,2025-06,2025-07,1,Current
L2108,2025-06,2025-08,2,Current
L2108,2025-06,2025-09,3,Current
L2108,2025-06,2025-10,4,Current
L2108,2025-06,2025-11,5,Current
L2108,2025-06,2025-12,6,Current
L2108,2025-06,2026-01,7,Current
L2108,2025-06,2026-02,8,Current
L2108,2025-06,2026-03,9,Current
L2108,2025-06,2026-04,10,Current
L2108,2025-06,2026-05,11,Current
L2108,2025-06,2026-06,12,Current
L2109,2025-06,2025-07,1,30 DPD
L2109,2025-06,2025-08,2,30 DPD
L2109,2025-06,2025-09,3,30 DPD
L2109,2025-06,2025-10,4,60 DPD
L2109,2025-06,2025-11,5,90 DPD
L2109,2025-06,2025-12,6,90 DPD
L2109,2025-06,2026-01,7,NPA
L2109,2025-06,2026-02,8,NPA
L2109,2025-06,2026-03,9,NPA
L2109,2025-06,2026-04,10,NPA
L2109,2025-06,2026-05,11,NPA
L2109,2025-06,2026-06,12,NPA
L2110,2025-06,2025-07,1,Current
L2110,2025-06,2025-08,2,Current
L2110,2025-06,2025-09,3,Current
L2110,2025-06,2025-10,4,Current
L2110,2025-06,2025-11,5,Current
L2110,2025-06,2025-12,6,Current
L2110,2025-06,2026-01,7,Current
L2110,2025-06,2026-02,8,Current
L2110,2025-06,2026-03,9,Current
L2110,2025-06,2026-04,10,Current
L2110,2025-06,2026-05,11,Current
L2110,2025-06,2026-06,12,Current
L2111,2025-06,2025-07,1,Current
L2111,2025-06,2025-08,2,Current
L2111,2025-06,2025-09,3,Current
L2111,2025-06,2025-10,4,Current
L2111,2025-06,2025-11,5,Current
L2111,2025-06,2025-12,6,Current
L2111,2025-06,2026-01,7,Current
L2111,2025-06,2026-02,8,Current
L2111,2025-06,2026-03,9,Current
L2111,2025-06,2026-04,10,Current
L2111,2025-06,2026-05,11,Current
L2111,2025-06,2026-06,12,Current
L2112,2025-06,2025-07,1,Current
L2112,2025-06,2025-08,2,Current
L2112,2025-06,2025-09,3,Current
L2112,2025-06,2025-10,4,Current
L2112,2025-06,2025-11,5,Current
L2112,2025-06,2025-12,6,Current
L2112,2025-06,2026-01,7,Current
L2112,2025-06,2026-02,8,Current
L2112,2025-06,2026-03,9,Current
L2112,2025-06,2026-04,10,Current
L2112,2025-06,2026-05,11,Current
L2112,2025-06,2026-06,12,Current
L2113,2025-06,2025-07,1,Current
L2113,2025-06,2025-08,2,Current
L2113,2025-06,2025-09,3,Current
L2113,2025-06,2025-10,4,Current
L2113,2025-06,2025-11,5,Current
L2113,2025-06,2025-12,6,Current
L2113,2025-06,2026-01,7,Current
L2113,2025-06,2026-02,8,Current
L2113,2025-06,2026-03,9,Current
L2113,2025-06,2026-04,10,Current
L2113,2025-06,2026-05,11,Current
L2113,2025-06,2026-06,12,Current
L2114,2025-06,2025-07,1,Current
L2114,2025-06,2025-08,2,Current
L2114,2025-06,2025-09,3,Current
L2114,2025-06,2025-10,4,Current
L2114,2025-06,2025-11,5,Current
L2114,2025-06,2025-12,6,Current
L2114,2025-06,2026-01,7,Current
L2114,2025-06,2026-02,8,Current
L2114,2025-06,2026-03,9,Current
L2114,2025-06,2026-04,10,Current
L2114,2025-06,2026-05,11,30 DPD
L2114,2025-06,2026-06,12,60 DPD
L2115,2025-06,2025-07,1,Current
L2115,2025-06,2025-08,2,Current
L2115,2025-06,2025-09,3,Current
L2115,2025-06,2025-10,4,30 DPD
L2115,2025-06,2025-11,5,Current
L2115,2025-06,2025-12,6,Current
L2115,2025-06,2026-01,7,Current
L2115,2025-06,2026-02,8,Current
L2115,2025-06,2026-03,9,Current
L2115,2025-06,2026-04,10,Current
L2115,2025-06,2026-05,11,30 DPD
L2115,2025-06,2026-06,12,60 DPD
L2116,2025-06,2025-07,1,Current
L2116,2025-06,2025-08,2,Current
L2116,2025-06,2025-09,3,30 DPD
L2116,2025-06,2025-10,4,Current
L2116,2025-06,2025-11,5,Current
L2116,2025-06,2025-12,6,Current
L2116,2025-06,2026-01,7,Current
L2116,2025-06,2026-02,8,30 DPD
L2116,2025-06,2026-03,9,30 DPD
L2116,2025-06,2026-04,10,60 DPD
L2116,2025-06,2026-05,11,90 DPD
L2116,2025-06,2026-06,12,90 DPD
L2117,2025-06,2025-07,1,30 DPD
L2117,2025-06,2025-08,2,30 DPD
L2117,2025-06,2025-09,3,60 DPD
L2117,2025-06,2025-10,4,90 DPD
L2117,2025-06,2025-11,5,NPA
L2117,2025-06,2025-12,6,NPA
L2117,2025-06,2026-01,7,NPA
L2117,2025-06,2026-02,8,NPA
L2117,2025-06,2026-03,9,NPA
L2117,2025-06,2026-04,10,NPA
L2117,2025-06,2026-05,11,NPA
L2117,2025-06,2026-06,12,NPA
L2118,2025-06,2025-07,1,Current
L2118,2025-06,2025-08,2,Current
L2118,2025-06,2025-09,3,Current
L2118,2025-06,2025-10,4,Current
L2118,2025-06,2025-11,5,Current
L2118,2025-06,2025-12,6,Current
L2118,2025-06,2026-01,7,Current
L2118,2025-06,2026-02,8,Current
L2118,2025-06,2026-03,9,Current
L2118,2025-06,2026-04,10,Current
L2118,2025-06,2026-05,11,Current
L2118,2025-06,2026-06,12,Current
L2119,2025-06,2025-07,1,Current
L2119,2025-06,2025-08,2,Current
L2119,2025-06,2025-09,3,Current
L2119,2025-06,2025-10,4,Current
L2119,2025-06,2025-11,5,Current
L2119,2025-06,2025-12,6,Current
L2119,2025-06,2026-01,7,Current
L2119,2025-06,2026-02,8,Current
L2119,2025-06,2026-03,9,Current
L2119,2025-06,2026-04,10,Current
L2119,2025-06,2026-05,11,Current
L2119,2025-06,2026-06,12,Current
L2120,2025-06,2025-07,1,Current
L2120,2025-06,2025-08,2,Current
L2120,2025-06,2025-09,3,30 DPD
L2120,2025-06,2025-10,4,30 DPD
L2120,2025-06,2025-11,5,30 DPD
L2120,2025-06,2025-12,6,Current
L2120,2025-06,2026-01,7,Current
L2120,2025-06,2026-02,8,Current
L2120,2025-06,2026-03,9,30 DPD
L2120,2025-06,2026-04,10,30 DPD
L2120,2025-06,2026-05,11,60 DPD
L2120,2025-06,2026-06,12,60 DPD
L2121,2025-06,2025-07,1,Current
L2121,2025-06,2025-08,2,Current
L2121,2025-06,2025-09,3,Current
L2121,2025-06,2025-10,4,Current
L2121,2025-06,2025-11,5,30 DPD
L2121,2025-06,2025-12,6,60 DPD
L2121,2025-06,2026-01,7,60 DPD
L2121,2025-06,2026-02,8,Current
L2121,2025-06,2026-03,9,Current
L2121,2025-06,2026-04,10,Current
L2121,2025-06,2026-05,11,30 DPD
L2121,2025-06,2026-06,12,60 DPD
L2122,2025-06,2025-07,1,Current
L2122,2025-06,2025-08,2,Current
L2122,2025-06,2025-09,3,Current
L2122,2025-06,2025-10,4,Current
L2122,2025-06,2025-11,5,Current
L2122,2025-06,2025-12,6,Current
L2122,2025-06,2026-01,7,Current
L2122,2025-06,2026-02,8,Current
L2122,2025-06,2026-03,9,Current
L2122,2025-06,2026-04,10,Current
L2122,2025-06,2026-05,11,Current
L2122,2025-06,2026-06,12,Current
L2123,2025-06,2025-07,1,Current
L2123,2025-06,2025-08,2,Current
L2123,2025-06,2025-09,3,30 DPD
L2123,2025-06,2025-10,4,Current
L2123,2025-06,2025-11,5,30 DPD
L2123,2025-06,2025-12,6,30 DPD
L2123,2025-06,2026-01,7,30 DPD
L2123,2025-06,2026-02,8,30 DPD
L2123,2025-06,2026-03,9,30 DPD
L2123,2025-06,2026-04,10,Current
L2123,2025-06,2026-05,11,Current
L2123,2025-06,2026-06,12,Current
L2124,2025-06,2025-07,1,Current
L2124,2025-06,2025-08,2,Current
L2124,2025-06,2025-09,3,30 DPD
L2124,2025-06,2025-10,4,60 DPD
L2124,2025-06,2025-11,5,60 DPD
L2124,2025-06,2025-12,6,60 DPD
L2124,2025-06,2026-01,7,60 DPD
L2124,2025-06,2026-02,8,90 DPD
L2124,2025-06,2026-03,9,NPA
L2124,2025-06,2026-04,10,NPA
L2124,2025-06,2026-05,11,NPA
L2124,2025-06,2026-06,12,NPA
L2125,2025-06,2025-07,1,Current
L2125,2025-06,2025-08,2,Current
L2125,2025-06,2025-09,3,Current
L2125,2025-06,2025-10,4,Current
L2125,2025-06,2025-11,5,Current
L2125,2025-06,2025-12,6,Current
L2125,2025-06,2026-01,7,Current
L2125,2025-06,2026-02,8,Current
L2125,2025-06,2026-03,9,30 DPD
L2125,2025-06,2026-04,10,Current
L2125,2025-06,2026-05,11,Current
L2125,2025-06,2026-06,12,Current
L2126,2025-06,2025-07,1,Current
L2126,2025-06,2025-08,2,Current
L2126,2025-06,2025-09,3,Current
L2126,2025-06,2025-10,4,Current
L2126,2025-06,2025-11,5,Current
L2126,2025-06,2025-12,6,Current
L2126,2025-06,2026-01,7,Current
L2126,2025-06,2026-02,8,Current
L2126,2025-06,2026-03,9,Current
L2126,2025-06,2026-04,10,Current
L2126,2025-06,2026-05,11,30 DPD
L2126,2025-06,2026-06,12,60 DPD
L2127,2025-06,2025-07,1,30 DPD
L2127,2025-06,2025-08,2,Current
L2127,2025-06,2025-09,3,Current
L2127,2025-06,2025-10,4,Current
L2127,2025-06,2025-11,5,Current
L2127,2025-06,2025-12,6,Current
L2127,2025-06,2026-01,7,30 DPD
L2127,2025-06,2026-02,8,60 DPD
L2127,2025-06,2026-03,9,60 DPD
L2127,2025-06,2026-04,10,Current
L2127,2025-06,2026-05,11,Current
L2127,2025-06,2026-06,12,Current
L2128,2025-06,2025-07,1,Current
L2128,2025-06,2025-08,2,Current
L2128,2025-06,2025-09,3,Current
L2128,2025-06,2025-10,4,Current
L2128,2025-06,2025-11,5,Current
L2128,2025-06,2025-12,6,Current
L2128,2025-06,2026-01,7,Current
L2128,2025-06,2026-02,8,Current
L2128,2025-06,2026-03,9,Current
L2128,2025-06,2026-04,10,Current
L2128,2025-06,2026-05,11,Current
L2128,2025-06,2026-06,12,Current
L2129,2025-06,2025-07,1,Current
L2129,2025-06,2025-08,2,Current
L2129,2025-06,2025-09,3,Current
L2129,2025-06,2025-10,4,Current
L2129,2025-06,2025-11,5,Current
L2129,2025-06,2025-12,6,Current
L2129,2025-06,2026-01,7,Current
L2129,2025-06,2026-02,8,Current
L2129,2025-06,2026-03,9,Current
L2129,2025-06,2026-04,10,Current
L2129,2025-06,2026-05,11,Current
L2129,2025-06,2026-06,12,Current
L2130,2025-06,2025-07,1,Current
L2130,2025-06,2025-08,2,30 DPD
L2130,2025-06,2025-09,3,30 DPD
L2130,2025-06,2025-10,4,60 DPD
L2130,2025-06,2025-11,5,90 DPD
L2130,2025-06,2025-12,6,NPA
L2130,2025-06,2026-01,7,NPA
L2130,2025-06,2026-02,8,NPA
L2130,2025-06,2026-03,9,NPA
L2130,2025-06,2026-04,10,NPA
L2130,2025-06,2026-05,11,NPA
L2130,2025-06,2026-06,12,NPA
L2131,2025-06,2025-07,1,30 DPD
L2131,2025-06,2025-08,2,Current
L2131,2025-06,2025-09,3,Current
L2131,2025-06,2025-10,4,Current
L2131,2025-06,2025-11,5,Current
L2131,2025-06,2025-12,6,Current
L2131,2025-06,2026-01,7,Current
L2131,2025-06,2026-02,8,Current
L2131,2025-06,2026-03,9,Current
L2131,2025-06,2026-04,10,Current
L2131,2025-06,2026-05,11,Current
L2131,2025-06,2026-06,12,Current
L2132,2025-06,2025-07,1,Current
L2132,2025-06,2025-08,2,Current
L2132,2025-06,2025-09,3,Current
L2132,2025-06,2025-10,4,Current
L2132,2025-06,2025-11,5,Current
L2132,2025-06,2025-12,6,Current
L2132,2025-06,2026-01,7,Current
L2132,2025-06,2026-02,8,Current
L2132,2025-06,2026-03,9,Current
L2132,2025-06,2026-04,10,Current
L2132,2025-06,2026-05,11,Current
L2132,2025-06,2026-06,12,Current
L2133,2025-06,2025-07,1,Current
L2133,2025-06,2025-08,2,Current
L2133,2025-06,2025-09,3,Current
L2133,2025-06,2025-10,4,Current
L2133,2025-06,2025-11,5,Current
L2133,2025-06,2025-12,6,Current
L2133,2025-06,2026-01,7,Current
L2133,2025-06,2026-02,8,Current
L2133,2025-06,2026-03,9,Current
L2133,2025-06,2026-04,10,Current
L2133,2025-06,2026-05,11,Current
L2133,2025-06,2026-06,12,Current
L2134,2025-06,2025-07,1,Current
L2134,2025-06,2025-08,2,Current
L2134,2025-06,2025-09,3,Current
L2134,2025-06,2025-10,4,Current
L2134,2025-06,2025-11,5,Current
L2134,2025-06,2025-12,6,Current
L2134,2025-06,2026-01,7,Current
L2134,2025-06,2026-02,8,Current
L2134,2025-06,2026-03,9,Current
L2134,2025-06,2026-04,10,Current
L2134,2025-06,2026-05,11,30 DPD
L2134,2025-06,2026-06,12,60 DPD
L2135,2025-06,2025-07,1,Current
L2135,2025-06,2025-08,2,Current
L2135,2025-06,2025-09,3,Current
L2135,2025-06,2025-10,4,Current
L2135,2025-06,2025-11,5,Current
L2135,2025-06,2025-12,6,Current
L2135,2025-06,2026-01,7,Current
L2135,2025-06,2026-02,8,Current
L2135,2025-06,2026-03,9,Current
L2135,2025-06,2026-04,10,Current
L2135,2025-06,2026-05,11,30 DPD
L2135,2025-06,2026-06,12,60 DPD
L2136,2025-06,2025-07,1,Current
L2136,2025-06,2025-08,2,Current
L2136,2025-06,2025-09,3,Current
L2136,2025-06,2025-10,4,Current
L2136,2025-06,2025-11,5,Current
L2136,2025-06,2025-12,6,Current
L2136,2025-06,2026-01,7,Current
L2136,2025-06,2026-02,8,Current
L2136,2025-06,2026-03,9,Current
L2136,2025-06,2026-04,10,Current
L2136,2025-06,2026-05,11,30 DPD
L2136,2025-06,2026-06,12,30 DPD
L2137,2025-06,2025-07,1,Current
L2137,2025-06,2025-08,2,Current
L2137,2025-06,2025-09,3,Current
L2137,2025-06,2025-10,4,Current
L2137,2025-06,2025-11,5,Current
L2137,2025-06,2025-12,6,Current
L2137,2025-06,2026-01,7,Current
L2137,2025-06,2026-02,8,Current
L2137,2025-06,2026-03,9,Current
L2137,2025-06,2026-04,10,Current
L2137,2025-06,2026-05,11,Current
L2137,2025-06,2026-06,12,Current
L2138,2025-06,2025-07,1,Current
L2138,2025-06,2025-08,2,Current
L2138,2025-06,2025-09,3,Current
L2138,2025-06,2025-10,4,Current
L2138,2025-06,2025-11,5,Current
L2138,2025-06,2025-12,6,Current
L2138,2025-06,2026-01,7,Current
L2138,2025-06,2026-02,8,Current
L2138,2025-06,2026-03,9,Current
L2138,2025-06,2026-04,10,Current
L2138,2025-06,2026-05,11,Current
L2138,2025-06,2026-06,12,Current
L2139,2025-06,2025-07,1,Current
L2139,2025-06,2025-08,2,30 DPD
L2139,2025-06,2025-09,3,60 DPD
L2139,2025-06,2025-10,4,60 DPD
L2139,2025-06,2025-11,5,Current
L2139,2025-06,2025-12,6,Current
L2139,2025-06,2026-01,7,Current
L2139,2025-06,2026-02,8,Current
L2139,2025-06,2026-03,9,30 DPD
L2139,2025-06,2026-04,10,30 DPD
L2139,2025-06,2026-05,11,30 DPD
L2139,2025-06,2026-06,12,60 DPD
L2140,2025-06,2025-07,1,Current
L2140,2025-06,2025-08,2,Current
L2140,2025-06,2025-09,3,Current
L2140,2025-06,2025-10,4,Current
L2140,2025-06,2025-11,5,Current
L2140,2025-06,2025-12,6,Current
L2140,2025-06,2026-01,7,Current
